match_id,batting_team,bowling_team,over,batter,bowler,batsman_runs,total_runs,season
336007,Chennai Super Kings,Deccan Chargers,16,JA Morkel,PP Ojha,6,6,2007/08
336007,Chennai Super Kings,Deccan Chargers,17,JA Morkel,SB Styris,6,6,2007/08
336007,Chennai Super Kings,Deccan Chargers,17,Joginder Sharma,SB Styris,6,6,2007/08
336007,Chennai Super Kings,Deccan Chargers,19,MS Gony,SB Bangar,6,6,2007/08
336007,Chennai Super Kings,Deccan Chargers,19,MS Gony,SB Bangar,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,2,HH Gibbs,M Ntini,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,5,AC Gilchrist,M Ntini,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,5,AC Gilchrist,M Ntini,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,13,RG Sharma,Joginder Sharma,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,15,SB Styris,JA Morkel,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,17,Shahid Afridi,Joginder Sharma,6,6,2007/08
336007,Deccan Chargers,Chennai Super Kings,17,Shahid Afridi,Joginder Sharma,6,6,2007/08
336008,Rajasthan Royals,Mumbai Indians,5,SR Watson,DS Kulkarni,6,6,2007/08
336008,Rajasthan Royals,Mumbai Indians,5,SA Asnodkar,DS Kulkarni,6,6,2007/08
336008,Mumbai Indians,Rajasthan Royals,3,ST Jayasuriya,MM Patel,6,6,2007/08
336008,Mumbai Indians,Rajasthan Royals,4,YV Takawale,SK Trivedi,6,6,2007/08
336008,Mumbai Indians,Rajasthan Royals,12,RV Uthappa,SK Trivedi,6,6,2007/08
336009,Delhi Daredevils,Chennai Super Kings,10,S Dhawan,P Amarnath,6,6,2007/08
336009,Delhi Daredevils,Chennai Super Kings,13,G Gambhir,MS Gony,6,6,2007/08
336009,Delhi Daredevils,Chennai Super Kings,17,S Dhawan,L Balaji,6,6,2007/08
336009,Chennai Super Kings,Delhi Daredevils,5,S Vidyut,VY Mahesh,6,6,2007/08
336009,Chennai Super Kings,Delhi Daredevils,13,JA Morkel,V Sehwag,6,6,2007/08
336009,Chennai Super Kings,Delhi Daredevils,13,JA Morkel,V Sehwag,6,6,2007/08
336009,Chennai Super Kings,Delhi Daredevils,13,JA Morkel,V Sehwag,6,6,2007/08
336009,Chennai Super Kings,Delhi Daredevils,19,MS Gony,Shoaib Malik,6,6,2007/08
336010,Kolkata Knight Riders,Royal Challengers Bangalore,4,DJ Hussey,P Kumar,6,6,2007/08
336010,Kolkata Knight Riders,Royal Challengers Bangalore,8,DJ Hussey,A Kumble,6,6,2007/08
336010,Kolkata Knight Riders,Royal Challengers Bangalore,8,DJ Hussey,A Kumble,6,6,2007/08
336010,Kolkata Knight Riders,Royal Challengers Bangalore,15,WP Saha,P Kumar,6,6,2007/08
336010,Kolkata Knight Riders,Royal Challengers Bangalore,15,Umar Gul,P Kumar,6,6,2007/08
336010,Royal Challengers Bangalore,Kolkata Knight Riders,10,CL White,LR Shukla,6,6,2007/08
336010,Royal Challengers Bangalore,Kolkata Knight Riders,14,MV Boucher,M Kartik,6,6,2007/08
336011,Deccan Chargers,Rajasthan Royals,4,AC Gilchrist,SR Watson,6,6,2007/08
336011,Deccan Chargers,Rajasthan Royals,10,SB Styris,YK Pathan,6,6,2007/08
336011,Deccan Chargers,Rajasthan Royals,19,Y Venugopal Rao,Sohail Tanvir,6,6,2007/08
336011,Rajasthan Royals,Deccan Chargers,2,YK Pathan,SB Styris,6,6,2007/08
336011,Rajasthan Royals,Deccan Chargers,5,YK Pathan,PP Ojha,6,6,2007/08
336012,Royal Challengers Bangalore,Mumbai Indians,10,CL White,DS Kulkarni,6,6,2007/08
336012,Royal Challengers Bangalore,Mumbai Indians,17,R Vinay Kumar,CRD Fernando,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,2,ST Jayasuriya,P Kumar,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,7,ST Jayasuriya,R Vinay Kumar,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,7,ST Jayasuriya,R Vinay Kumar,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,10,ST Jayasuriya,A Kumble,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,10,SR Tendulkar,A Kumble,6,6,2007/08
336012,Mumbai Indians,Royal Challengers Bangalore,13,RV Uthappa,DW Steyn,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,5,S Badrinath,VRV Singh,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,8,MS Dhoni,PP Chawla,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,10,MS Dhoni,PP Chawla,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,10,MS Dhoni,PP Chawla,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,12,S Badrinath,IK Pathan,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,12,S Badrinath,IK Pathan,6,6,2007/08
336013,Chennai Super Kings,Kings XI Punjab,18,MS Dhoni,JR Hopes,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,0,JR Hopes,MS Gony,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,8,SE Marsh,P Amarnath,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,8,SE Marsh,P Amarnath,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,10,SE Marsh,L Balaji,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,11,SE Marsh,M Muralitharan,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,14,DPMD Jayawardene,M Muralitharan,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,17,IK Pathan,MS Gony,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,17,PP Chawla,MS Gony,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,18,IK Pathan,JA Morkel,6,6,2007/08
336013,Kings XI Punjab,Chennai Super Kings,19,IK Pathan,L Balaji,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,13,SC Ganguly,PP Ojha,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,13,SC Ganguly,PP Ojha,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,15,SC Ganguly,SB Styris,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,15,SC Ganguly,SB Styris,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,16,SC Ganguly,WPUJC Vaas,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,16,DJ Hussey,WPUJC Vaas,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,17,DJ Hussey,RP Singh,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,17,DJ Hussey,RP Singh,6,6,2007/08
336014,Kolkata Knight Riders,Deccan Chargers,19,LR Shukla,RP Singh,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,8,RG Sharma,SC Ganguly,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,10,RG Sharma,SC Ganguly,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,13,Y Venugopal Rao,M Kartik,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,13,Y Venugopal Rao,M Kartik,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,13,Y Venugopal Rao,M Kartik,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,15,Y Venugopal Rao,I Sharma,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,16,Y Venugopal Rao,Umar Gul,6,6,2007/08
336014,Deccan Chargers,Kolkata Knight Riders,18,Y Venugopal Rao,Umar Gul,6,6,2007/08
336015,Delhi Daredevils,Rajasthan Royals,17,TM Dilshan,SK Trivedi,6,6,2007/08
336015,Delhi Daredevils,Rajasthan Royals,18,MF Maharoof,SK Warne,6,6,2007/08
336015,Delhi Daredevils,Rajasthan Royals,18,MF Maharoof,SK Warne,6,6,2007/08
336015,Delhi Daredevils,Rajasthan Royals,18,MF Maharoof,SK Warne,6,6,2007/08
336015,Delhi Daredevils,Rajasthan Royals,18,MF Maharoof,SK Warne,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,6,SR Watson,VY Mahesh,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,8,SR Watson,VY Mahesh,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,9,SR Watson,PJ Sangwan,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,14,SR Watson,A Mishra,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,15,AD Mascarenhas,V Sehwag,6,6,2007/08
336015,Rajasthan Royals,Delhi Daredevils,15,SR Watson,V Sehwag,6,6,2007/08
336016,Royal Challengers Bangalore,Kings XI Punjab,4,Misbah-ul-Haq,S Sreesanth,6,6,2007/08
336016,Royal Challengers Bangalore,Kings XI Punjab,15,MV Boucher,JR Hopes,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,3,JR Hopes,Z Khan,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,4,JR Hopes,P Kumar,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,5,JR Hopes,Z Khan,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,7,SE Marsh,A Kumble,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,10,SE Marsh,DW Steyn,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,11,LA Pomersbach,A Kumble,6,6,2007/08
336016,Kings XI Punjab,Royal Challengers Bangalore,13,LA Pomersbach,A Kumble,6,6,2007/08
336017,Kolkata Knight Riders,Delhi Daredevils,6,SC Ganguly,VY Mahesh,6,6,2007/08
336017,Kolkata Knight Riders,Delhi Daredevils,17,DJ Hussey,MF Maharoof,6,6,2007/08
336017,Kolkata Knight Riders,Delhi Daredevils,18,DJ Hussey,GD McGrath,6,6,2007/08
336018,Chennai Super Kings,Mumbai Indians,17,S Badrinath,RR Raje,6,6,2007/08
336018,Chennai Super Kings,Mumbai Indians,18,MS Dhoni,DJ Bravo,6,6,2007/08
336018,Chennai Super Kings,Mumbai Indians,18,S Badrinath,DJ Bravo,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,1,ST Jayasuriya,JA Morkel,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,3,SR Tendulkar,JA Morkel,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,3,ST Jayasuriya,JA Morkel,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,4,ST Jayasuriya,MS Gony,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,4,ST Jayasuriya,MS Gony,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,4,ST Jayasuriya,MS Gony,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,5,ST Jayasuriya,JA Morkel,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,5,ST Jayasuriya,JA Morkel,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,9,ST Jayasuriya,Joginder Sharma,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,13,ST Jayasuriya,CK Kapugedera,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,13,ST Jayasuriya,CK Kapugedera,6,6,2007/08
336018,Mumbai Indians,Chennai Super Kings,13,ST Jayasuriya,CK Kapugedera,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,2,SE Marsh,MM Patel,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,6,SE Marsh,Pankaj Singh,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,9,SE Marsh,D Salunkhe,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,11,JR Hopes,YK Pathan,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,13,SE Marsh,YK Pathan,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,14,SE Marsh,SK Trivedi,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,16,SE Marsh,Pankaj Singh,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,16,Yuvraj Singh,Pankaj Singh,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,17,Yuvraj Singh,SK Trivedi,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,17,Yuvraj Singh,SK Trivedi,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,17,Yuvraj Singh,SK Trivedi,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,18,SE Marsh,MM Patel,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,18,Yuvraj Singh,MM Patel,6,6,2007/08
336019,Kings XI Punjab,Rajasthan Royals,19,Yuvraj Singh,SR Watson,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,10,SR Watson,PP Chawla,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,11,YK Pathan,Yuvraj Singh,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,11,YK Pathan,Yuvraj Singh,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,12,YK Pathan,PP Chawla,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,13,Kamran Akmal,S Sreesanth,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,13,Kamran Akmal,S Sreesanth,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,13,Kamran Akmal,S Sreesanth,6,6,2007/08
336019,Rajasthan Royals,Kings XI Punjab,14,M Rawat,PP Chawla,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,3,G Gambhir,RP Singh,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,3,G Gambhir,RP Singh,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,13,G Gambhir,Shahid Afridi,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,16,MF Maharoof,RP Singh,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,17,MF Maharoof,PP Ojha,6,6,2007/08
336020,Delhi Daredevils,Deccan Chargers,18,TM Dilshan,DP Vijaykumar,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,3,Shahid Afridi,Mohammad Asif,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,4,HH Gibbs,GD McGrath,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,4,HH Gibbs,GD McGrath,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,5,Shahid Afridi,MF Maharoof,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,11,RG Sharma,R Bhatia,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,11,RG Sharma,R Bhatia,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,17,Y Venugopal Rao,MF Maharoof,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,17,Y Venugopal Rao,MF Maharoof,6,6,2007/08
336020,Deccan Chargers,Delhi Daredevils,18,DB Ravi Teja,GD McGrath,6,6,2007/08
336021,Kolkata Knight Riders,Mumbai Indians,1,Salman Butt,A Nehra,6,6,2007/08
336021,Mumbai Indians,Kolkata Knight Riders,2,ST Jayasuriya,Shoaib Akhtar,6,6,2007/08
336021,Mumbai Indians,Kolkata Knight Riders,2,ST Jayasuriya,Shoaib Akhtar,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,0,V Sehwag,S Sreesanth,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,5,V Sehwag,VRV Singh,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,5,V Sehwag,VRV Singh,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,7,V Sehwag,PP Chawla,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,8,V Sehwag,RR Powar,6,6,2007/08
336022,Delhi Daredevils,Kings XI Punjab,8,S Dhawan,RR Powar,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,1,Yuvraj Singh,PJ Sangwan,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,2,Yuvraj Singh,GD McGrath,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,2,Yuvraj Singh,GD McGrath,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,4,LA Pomersbach,V Sehwag,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,5,DPMD Jayawardene,A Mishra,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,5,LA Pomersbach,A Mishra,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,6,LA Pomersbach,MF Maharoof,6,6,2007/08
336022,Kings XI Punjab,Delhi Daredevils,7,DPMD Jayawardene,R Bhatia,6,6,2007/08
336023,Rajasthan Royals,Royal Challengers Bangalore,0,SA Asnodkar,Z Khan,6,6,2007/08
336023,Rajasthan Royals,Royal Challengers Bangalore,7,GC Smith,Abdur Razzak,6,6,2007/08
336023,Rajasthan Royals,Royal Challengers Bangalore,14,GC Smith,A Kumble,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,12,R Dravid,SK Trivedi,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,14,R Dravid,YK Pathan,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,16,R Dravid,YK Pathan,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,16,R Dravid,YK Pathan,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,16,R Dravid,YK Pathan,6,6,2007/08
336023,Royal Challengers Bangalore,Rajasthan Royals,19,R Dravid,RA Jadeja,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,0,ST Jayasuriya,DP Vijaykumar,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,1,ST Jayasuriya,DNT Zoysa,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,14,DJ Bravo,Y Venugopal Rao,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,15,AM Nayar,Shahid Afridi,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,17,AM Nayar,RP Singh,6,6,2007/08
336024,Mumbai Indians,Deccan Chargers,17,DJ Bravo,RP Singh,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,11,DB Ravi Teja,AM Nayar,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,14,Y Venugopal Rao,A Nehra,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,14,Y Venugopal Rao,A Nehra,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,16,DB Ravi Teja,CRD Fernando,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,16,Y Venugopal Rao,CRD Fernando,6,6,2007/08
336024,Deccan Chargers,Mumbai Indians,17,DB Ravi Teja,DJ Bravo,6,6,2007/08
336025,Kolkata Knight Riders,Chennai Super Kings,8,DB Das,M Muralitharan,6,6,2007/08
336025,Kolkata Knight Riders,Chennai Super Kings,11,DB Das,M Muralitharan,6,6,2007/08
336025,Kolkata Knight Riders,Chennai Super Kings,11,Salman Butt,M Muralitharan,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,1,JH Kallis,PJ Sangwan,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,7,SP Goswami,PJ Sangwan,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,16,Misbah-ul-Haq,PJ Sangwan,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,19,Misbah-ul-Haq,R Bhatia,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,19,Misbah-ul-Haq,R Bhatia,6,6,2007/08
336026,Royal Challengers Bangalore,Delhi Daredevils,19,Misbah-ul-Haq,R Bhatia,6,6,2007/08
336026,Delhi Daredevils,Royal Challengers Bangalore,6,V Sehwag,P Kumar,6,6,2007/08
336026,Delhi Daredevils,Royal Challengers Bangalore,16,MF Maharoof,DW Steyn,6,6,2007/08
336026,Delhi Daredevils,Royal Challengers Bangalore,18,S Dhawan,B Akhil,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,10,SC Ganguly,SK Warne,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,12,DB Das,SK Warne,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,13,DB Das,YK Pathan,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,14,LR Shukla,SK Trivedi,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,18,WP Saha,SR Watson,6,6,2007/08
336027,Kolkata Knight Riders,Rajasthan Royals,19,Umar Gul,Sohail Tanvir,6,6,2007/08
336027,Rajasthan Royals,Kolkata Knight Riders,4,Sohail Tanvir,AB Agarkar,6,6,2007/08
336027,Rajasthan Royals,Kolkata Knight Riders,8,SR Watson,AB Agarkar,6,6,2007/08
336027,Rajasthan Royals,Kolkata Knight Riders,11,YK Pathan,SC Ganguly,6,6,2007/08
336027,Rajasthan Royals,Kolkata Knight Riders,11,YK Pathan,SC Ganguly,6,6,2007/08
336027,Rajasthan Royals,Kolkata Knight Riders,16,YK Pathan,Umar Gul,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,3,LA Pomersbach,A Nehra,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,5,SE Marsh,VS Yeligati,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,9,SE Marsh,CRD Fernando,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,10,SE Marsh,DR Smith,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,12,SE Marsh,SD Chitnis,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,14,LA Pomersbach,SD Chitnis,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,18,IK Pathan,VS Yeligati,6,6,2007/08
336028,Kings XI Punjab,Mumbai Indians,19,LA Pomersbach,A Nehra,6,6,2007/08
336028,Mumbai Indians,Kings XI Punjab,1,ST Jayasuriya,IK Pathan,6,6,2007/08
336028,Mumbai Indians,Kings XI Punjab,1,ST Jayasuriya,IK Pathan,6,6,2007/08
336028,Mumbai Indians,Kings XI Punjab,4,DR Smith,S Sreesanth,6,6,2007/08
336028,Mumbai Indians,Kings XI Punjab,12,AM Nayar,VRV Singh,6,6,2007/08
336028,Mumbai Indians,Kings XI Punjab,12,AM Nayar,VRV Singh,6,6,2007/08
336029,Royal Challengers Bangalore,Chennai Super Kings,18,P Kumar,L Balaji,6,6,2007/08
336029,Chennai Super Kings,Royal Challengers Bangalore,3,SP Fleming,P Kumar,6,6,2007/08
336029,Chennai Super Kings,Royal Challengers Bangalore,12,SP Fleming,R Vinay Kumar,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,7,HH Gibbs,RR Powar,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,8,HH Gibbs,PP Chawla,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,10,HH Gibbs,PP Chawla,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,13,AC Gilchrist,Yuvraj Singh,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,13,RG Sharma,Yuvraj Singh,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,15,RG Sharma,PP Chawla,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,16,RG Sharma,Gagandeep Singh,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,16,RG Sharma,Gagandeep Singh,6,6,2007/08
336031,Deccan Chargers,Kings XI Punjab,19,LPC Silva,VRV Singh,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,0,SE Marsh,RP Singh,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,2,KC Sangakkara,Y Venugopal Rao,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,3,SE Marsh,DP Vijaykumar,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,4,KC Sangakkara,SB Styris,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,14,SE Marsh,PP Ojha,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,16,LA Pomersbach,PP Ojha,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,18,PP Chawla,SB Styris,6,6,2007/08
336031,Kings XI Punjab,Deccan Chargers,18,DPMD Jayawardene,SB Styris,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,3,ST Jayasuriya,B Geeves,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,5,ST Jayasuriya,VY Mahesh,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,5,ST Jayasuriya,VY Mahesh,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,6,ST Jayasuriya,MF Maharoof,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,11,ST Jayasuriya,A Mishra,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,19,RV Uthappa,VY Mahesh,6,6,2007/08
336032,Mumbai Indians,Delhi Daredevils,19,RV Uthappa,VY Mahesh,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,0,V Sehwag,SM Pollock,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,2,S Dhawan,SM Pollock,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,4,G Gambhir,A Nel,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,13,KD Karthik,ST Jayasuriya,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,16,KD Karthik,DS Kulkarni,6,6,2007/08
336032,Delhi Daredevils,Mumbai Indians,18,KD Karthik,A Nel,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,0,SA Asnodkar,M Ntini,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,3,SA Asnodkar,MS Gony,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,7,GC Smith,L Balaji,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,9,GC Smith,M Muralitharan,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,10,GC Smith,L Balaji,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,11,Kamran Akmal,SK Raina,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,13,GC Smith,SK Raina,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,14,Kamran Akmal,M Ntini,6,6,2007/08
336033,Rajasthan Royals,Chennai Super Kings,17,Kamran Akmal,L Balaji,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,1,SP Fleming,YK Pathan,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,2,SK Raina,MM Patel,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,4,SK Raina,Sohail Tanvir,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,5,PA Patel,Pankaj Singh,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,10,PA Patel,SK Warne,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,11,JA Morkel,YK Pathan,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,12,JA Morkel,MM Patel,6,6,2007/08
336033,Chennai Super Kings,Rajasthan Royals,14,JA Morkel,SK Warne,6,6,2007/08
336034,Royal Challengers Bangalore,Deccan Chargers,8,V Kohli,SB Bangar,6,6,2007/08
336034,Royal Challengers Bangalore,Deccan Chargers,12,V Kohli,PP Ojha,6,6,2007/08
336034,Royal Challengers Bangalore,Deccan Chargers,19,R Dravid,SB Styris,6,6,2007/08
